Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
29/10/2021 15:55:26,"788","21.5","50","989"
29/10/2021 16:00:26,"772","21.5","50","989"
29/10/2021 16:05:26,"771","21.5","50","989"
29/10/2021 16:10:26,"765","21.5","50","990"
29/10/2021 16:15:26,"767","21.5","50","990"
29/10/2021 16:20:26,"778","21.5","50","990"
29/10/2021 16:25:26,"770","21.5","50","990"
29/10/2021 16:30:26,"766","21.5","50","990"
29/10/2021 16:35:26,"771","21.5","50","990"
29/10/2021 16:40:26,"767","21.5","50","990"
29/10/2021 16:45:26,"755","21.5","50","990"
29/10/2021 16:50:26,"745","21.5","50","990"
29/10/2021 16:55:26,"754","21.5","50","990"
29/10/2021 17:00:26,"756","21.5","50","991"
29/10/2021 17:05:26,"762","21.5","50","991"
29/10/2021 17:10:26,"743","21.5","50","991"
29/10/2021 17:15:26,"741","21.5","50","991"
29/10/2021 17:20:26,"740","21.5","50","991"
29/10/2021 17:25:26,"745","21.5","50","991"
29/10/2021 17:30:26,"723","21.5","50","991"
29/10/2021 17:35:26,"746","21.5","50","991"
29/10/2021 17:40:26,"751","21.5","50","991"
29/10/2021 17:45:26,"751","21.5","50","991"
29/10/2021 17:50:26,"734","21.5","50","991"
29/10/2021 17:55:26,"734","21.5","50","991"
29/10/2021 18:00:26,"743","21.5","50","991"
29/10/2021 18:05:26,"726","21.5","50","992"
29/10/2021 18:10:26,"744","21.5","50","992"
29/10/2021 18:15:26,"731","21.5","50","992"
29/10/2021 18:20:26,"728","21.5","50","992"
29/10/2021 18:25:26,"728","21.5","50","992"
29/10/2021 18:30:26,"733","21.5","50","992"
29/10/2021 18:35:26,"715","21.5","50","992"
29/10/2021 18:40:26,"722","21.5","50","992"
29/10/2021 18:45:26,"723","21.5","50","992"
29/10/2021 18:50:26,"722","21.5","50","992"
29/10/2021 18:55:26,"704","21.5","50","993"
29/10/2021 19:00:26,"691","21.4","50","993"
29/10/2021 19:05:26,"703","21.4","50","993"
29/10/2021 19:10:26,"706","21.4","50","993"
29/10/2021 19:15:26,"701","21.4","50","993"
29/10/2021 19:20:26,"692","21.4","50","993"
29/10/2021 19:25:26,"701","21.4","50","993"
29/10/2021 19:30:26,"686","21.4","50","993"
29/10/2021 19:35:26,"696","21.4","50","994"
29/10/2021 19:40:26,"680","21.3","50","994"
29/10/2021 19:45:26,"687","21.3","50","994"
29/10/2021 19:50:26,"687","21.3","50","994"
29/10/2021 19:55:26,"677","21.3","50","994"
29/10/2021 20:00:26,"673","21.2","50","994"
29/10/2021 20:05:26,"675","21.2","50","994"
29/10/2021 20:10:26,"669","21.3","50","994"
29/10/2021 20:15:26,"680","21.3","50","994"
29/10/2021 20:20:26,"665","21.2","50","994"
29/10/2021 20:25:26,"665","21.2","50","994"
29/10/2021 20:30:26,"665","21.2","50","994"
29/10/2021 20:35:26,"653","21.2","50","994"
29/10/2021 20:40:26,"645","21.2","50","994"
29/10/2021 20:45:26,"654","21.2","50","994"
29/10/2021 20:50:26,"643","21.2","50","994"
29/10/2021 20:55:26,"658","21.2","50","994"
29/10/2021 21:00:26,"644","21.2","50","994"
29/10/2021 21:05:26,"650","21.2","50","994"
29/10/2021 21:10:26,"652","21.2","50","994"
29/10/2021 21:15:26,"645","21.1","50","994"
29/10/2021 21:20:26,"641","21.1","50","994"
29/10/2021 21:25:26,"642","21.1","50","994"
29/10/2021 21:30:26,"643","21.1","50","994"
29/10/2021 21:35:26,"645","21.1","50","994"
29/10/2021 21:40:26,"631","21.1","50","994"
29/10/2021 21:45:26,"637","21.1","50","994"
29/10/2021 21:50:26,"627","21.1","50","994"
29/10/2021 21:55:26,"644","21.1","50","994"
29/10/2021 22:00:26,"624","21.1","50","994"
29/10/2021 22:05:26,"644","21.0","50","994"
29/10/2021 22:10:26,"629","21.1","50","994"
29/10/2021 22:15:26,"632","21.0","50","994"
29/10/2021 22:20:26,"622","21.0","50","994"
29/10/2021 22:25:26,"641","21.0","50","994"
29/10/2021 22:30:26,"626","21.0","50","995"
29/10/2021 22:35:26,"625","21.0","50","995"
29/10/2021 22:40:26,"623","21.0","50","994"
29/10/2021 22:45:26,"613","21.0","50","994"
29/10/2021 22:50:26,"624","21.0","50","995"
29/10/2021 22:55:26,"615","21.0","50","995"
29/10/2021 23:00:26,"623","21.0","50","995"
29/10/2021 23:05:26,"631","21.0","50","995"
29/10/2021 23:10:26,"618","21.0","50","995"
29/10/2021 23:15:26,"620","21.0","50","995"
29/10/2021 23:20:26,"623","21.0","50","994"
29/10/2021 23:25:26,"620","21.0","50","994"
29/10/2021 23:30:26,"615","21.0","50","994"
29/10/2021 23:35:26,"615","21.0","50","994"
29/10/2021 23:40:26,"619","21.0","50","994"
29/10/2021 23:45:26,"609","21.0","50","995"
29/10/2021 23:50:26,"606","21.0","50","995"
29/10/2021 23:55:26,"611","21.0","50","994"
30/10/2021 00:00:26,"607","21.0","50","994"
30/10/2021 00:05:26,"606","21.0","50","994"
30/10/2021 00:10:26,"596","21.0","50","994"
30/10/2021 00:15:26,"606","21.0","50","994"
30/10/2021 00:20:26,"607","21.0","50","994"
30/10/2021 00:25:26,"609","21.0","50","994"
30/10/2021 00:30:26,"591","21.0","50","994"
30/10/2021 00:35:26,"599","20.9","50","994"
30/10/2021 00:40:26,"602","21.0","50","994"
30/10/2021 00:45:26,"597","21.0","50","994"
30/10/2021 00:50:26,"604","20.9","49","994"
30/10/2021 00:55:26,"596","20.9","49","994"
30/10/2021 01:00:26,"607","20.9","49","994"
30/10/2021 01:05:26,"605","20.9","50","994"
30/10/2021 01:10:26,"593","20.9","50","994"
30/10/2021 01:15:26,"593","20.9","50","994"
30/10/2021 01:20:26,"598","20.9","49","994"
30/10/2021 01:25:26,"594","20.9","49","994"
30/10/2021 01:30:26,"601","20.9","50","994"
30/10/2021 01:35:26,"593","20.9","49","994"
30/10/2021 01:40:26,"599","20.9","49","994"
30/10/2021 01:45:26,"592","20.9","49","994"
30/10/2021 01:50:26,"588","20.9","49","994"
30/10/2021 01:55:26,"592","20.9","49","994"
30/10/2021 02:00:26,"590","20.9","49","994"
30/10/2021 02:05:26,"590","20.9","49","994"
30/10/2021 02:10:26,"594","20.9","49","994"
30/10/2021 02:15:26,"591","20.9","49","994"
30/10/2021 02:20:26,"591","20.9","49","994"
30/10/2021 02:25:26,"593","20.9","49","994"
30/10/2021 02:30:26,"592","20.9","49","994"
30/10/2021 02:35:26,"586","20.8","49","994"
30/10/2021 02:40:26,"579","20.9","49","993"
30/10/2021 02:45:26,"587","20.8","49","993"
30/10/2021 02:50:26,"576","20.8","49","993"
30/10/2021 02:55:26,"588","20.8","49","993"
30/10/2021 03:00:26,"584","20.8","49","993"
30/10/2021 03:05:26,"585","20.8","49","993"
30/10/2021 03:10:26,"579","20.8","49","993"
30/10/2021 03:15:26,"576","20.8","49","993"
30/10/2021 03:20:26,"576","20.8","49","993"
30/10/2021 03:25:26,"577","20.8","49","993"
30/10/2021 03:30:26,"582","20.8","49","992"
30/10/2021 03:35:26,"571","20.8","49","992"
30/10/2021 03:40:26,"569","20.8","49","992"
30/10/2021 03:45:26,"589","20.8","49","992"
30/10/2021 03:50:26,"580","20.8","49","992"
30/10/2021 03:55:26,"580","20.8","49","992"
30/10/2021 04:00:26,"583","20.8","49","992"
30/10/2021 04:05:26,"587","20.8","49","992"
30/10/2021 04:10:26,"572","20.8","49","992"
30/10/2021 04:15:26,"574","20.8","49","992"
30/10/2021 04:20:26,"580","20.8","49","992"
30/10/2021 04:25:26,"584","20.8","49","992"
30/10/2021 04:30:26,"567","20.8","49","992"
30/10/2021 04:35:26,"571","20.8","49","992"
30/10/2021 04:40:26,"581","20.8","49","992"
30/10/2021 04:45:26,"577","20.8","49","991"
30/10/2021 04:50:26,"568","20.8","49","991"
30/10/2021 04:55:26,"577","20.8","49","991"
30/10/2021 05:00:26,"562","20.8","49","991"
30/10/2021 05:05:26,"571","20.7","49","991"
30/10/2021 05:10:26,"567","20.8","49","991"
30/10/2021 05:15:26,"575","20.7","49","991"
30/10/2021 05:20:26,"579","20.7","49","991"
30/10/2021 05:25:26,"567","20.7","49","991"
30/10/2021 05:30:26,"571","20.8","49","991"
30/10/2021 05:35:26,"571","20.7","49","991"
30/10/2021 05:40:26,"560","20.7","49","991"
30/10/2021 05:45:26,"558","20.7","49","991"
30/10/2021 05:50:26,"562","20.7","49","991"
30/10/2021 05:55:26,"557","20.7","49","991"
30/10/2021 06:00:26,"575","20.7","49","991"
30/10/2021 06:05:26,"569","20.7","49","991"
30/10/2021 06:10:26,"560","20.7","49","991"
30/10/2021 06:15:26,"560","20.7","49","991"
30/10/2021 06:20:26,"565","20.7","49","991"
30/10/2021 06:25:26,"560","20.7","49","991"
30/10/2021 06:30:26,"559","20.7","49","991"
30/10/2021 06:35:26,"556","20.6","49","991"
30/10/2021 06:40:26,"563","20.7","49","991"
30/10/2021 06:45:26,"568","20.7","49","991"
30/10/2021 06:50:26,"552","20.6","49","991"
30/10/2021 06:55:26,"564","20.6","49","991"
30/10/2021 07:00:26,"564","20.6","49","990"
30/10/2021 07:05:26,"561","20.6","49","990"
30/10/2021 07:10:26,"547","20.6","49","990"
30/10/2021 07:15:26,"556","20.6","49","990"
30/10/2021 07:20:26,"544","20.6","49","990"
30/10/2021 07:25:26,"555","20.6","49","990"
30/10/2021 07:30:26,"557","20.6","49","990"
30/10/2021 07:35:26,"551","20.6","49","990"
30/10/2021 07:40:26,"554","20.6","49","990"
30/10/2021 07:45:26,"546","20.6","49","990"
30/10/2021 07:50:26,"549","20.6","49","990"
30/10/2021 07:55:26,"556","20.6","49","990"
30/10/2021 08:00:26,"542","20.6","49","990"
30/10/2021 08:05:26,"547","20.6","49","990"
30/10/2021 08:10:26,"547","20.6","49","990"
30/10/2021 08:15:26,"544","20.6","49","990"
30/10/2021 08:20:26,"551","20.6","49","990"
30/10/2021 08:25:26,"538","20.6","49","990"
30/10/2021 08:30:26,"550","20.6","49","990"
30/10/2021 08:35:26,"549","20.6","49","990"
30/10/2021 08:40:26,"542","20.6","49","990"
30/10/2021 08:45:26,"545","20.6","49","990"
30/10/2021 08:50:26,"556","20.6","49","990"
30/10/2021 08:55:26,"545","20.6","49","990"
30/10/2021 09:00:26,"543","20.5","49","990"
30/10/2021 09:05:26,"546","20.6","49","990"
30/10/2021 09:10:26,"548","20.5","49","990"
30/10/2021 09:15:26,"554","20.6","49","991"
30/10/2021 09:20:26,"542","20.5","49","991"
30/10/2021 09:25:26,"532","20.6","49","990"
30/10/2021 09:30:26,"541","20.5","49","991"
30/10/2021 09:35:26,"547","20.5","49","991"
30/10/2021 09:40:26,"533","20.5","49","991"
30/10/2021 09:45:26,"541","20.5","49","991"
30/10/2021 09:50:26,"550","20.5","49","991"
30/10/2021 09:55:26,"549","20.5","49","991"
30/10/2021 10:00:26,"534","20.5","49","991"
30/10/2021 10:05:26,"546","20.5","49","991"
30/10/2021 10:10:26,"537","20.5","49","991"
30/10/2021 10:15:26,"547","20.5","49","991"
30/10/2021 10:20:26,"544","20.5","49","991"
30/10/2021 10:25:26,"544","20.6","49","991"
30/10/2021 10:30:26,"541","20.5","49","991"
30/10/2021 10:35:26,"526","20.5","49","991"
30/10/2021 10:40:26,"535","20.5","49","991"
30/10/2021 10:45:26,"535","20.5","49","990"
30/10/2021 10:50:26,"538","20.5","49","990"
30/10/2021 10:55:26,"527","20.5","49","991"
30/10/2021 11:00:26,"539","20.5","49","991"
30/10/2021 11:05:26,"533","20.5","49","991"
30/10/2021 11:10:26,"538","20.5","49","991"
30/10/2021 11:15:26,"528","20.5","49","991"
30/10/2021 11:20:26,"525","20.5","49","991"
30/10/2021 11:25:26,"537","20.5","49","991"
30/10/2021 11:30:26,"530","20.5","49","991"
30/10/2021 11:35:26,"532","20.5","49","991"
30/10/2021 11:40:26,"541","20.5","49","991"
30/10/2021 11:45:26,"534","20.5","49","991"
30/10/2021 11:50:26,"532","20.5","49","991"
30/10/2021 11:55:26,"524","20.5","49","991"
30/10/2021 12:00:26,"538","20.5","49","991"
30/10/2021 12:05:26,"521","20.5","49","991"
30/10/2021 12:10:26,"527","20.5","49","991"
30/10/2021 12:15:26,"527","20.5","49","991"
30/10/2021 12:20:26,"536","20.5","49","991"
30/10/2021 12:25:26,"520","20.5","49","991"
30/10/2021 12:30:26,"525","20.5","49","991"
30/10/2021 12:35:26,"524","20.5","49","991"
30/10/2021 12:40:26,"520","20.5","49","991"
30/10/2021 12:45:26,"521","20.5","49","991"
30/10/2021 12:50:26,"527","20.5","49","991"
30/10/2021 12:55:26,"521","20.5","49","991"
30/10/2021 13:00:26,"516","20.5","49","991"
30/10/2021 13:05:26,"520","20.5","49","991"
30/10/2021 13:10:26,"528","20.5","49","991"
30/10/2021 13:15:26,"528","20.5","49","991"
30/10/2021 13:20:26,"519","20.5","49","991"
30/10/2021 13:25:26,"521","20.5","49","991"
30/10/2021 13:30:26,"527","20.5","49","991"
30/10/2021 13:35:26,"514","20.5","49","991"
30/10/2021 13:40:26,"524","20.5","49","991"
30/10/2021 13:45:26,"523","20.5","49","991"
30/10/2021 13:50:26,"512","20.5","49","991"
30/10/2021 13:55:26,"511","20.5","49","991"
30/10/2021 14:00:26,"517","20.5","49","991"
30/10/2021 14:05:26,"518","20.5","49","991"
30/10/2021 14:10:26,"509","20.5","49","991"
30/10/2021 14:15:26,"508","20.5","49","991"
30/10/2021 14:20:26,"515","20.5","49","991"
30/10/2021 14:25:26,"518","20.5","49","991"
30/10/2021 14:30:26,"514","20.5","49","991"
30/10/2021 14:35:26,"502","20.5","49","991"
30/10/2021 14:40:26,"502","20.5","49","991"
30/10/2021 14:45:26,"513","20.5","49","991"
30/10/2021 14:50:26,"508","20.5","49","991"
30/10/2021 14:55:26,"506","20.5","49","991"
30/10/2021 15:00:26,"503","20.5","49","991"
30/10/2021 15:05:26,"501","20.5","49","991"
30/10/2021 15:10:26,"506","20.5","49","991"
30/10/2021 15:15:26,"516","20.5","49","991"
30/10/2021 15:20:26,"501","20.5","49","991"
30/10/2021 15:25:26,"497","20.5","49","991"
30/10/2021 15:30:26,"502","20.5","49","991"
30/10/2021 15:35:26,"501","20.5","49","991"
30/10/2021 15:40:26,"496","20.5","49","991"
30/10/2021 15:45:26,"504","20.5","49","991"
30/10/2021 15:50:26,"493","20.4","49","991"
30/10/2021 15:55:26,"501","20.5","49","992"
30/10/2021 16:00:26,"494","20.5","49","992"
30/10/2021 16:05:26,"501","20.5","49","992"
30/10/2021 16:10:26,"486","20.5","49","992"
30/10/2021 16:15:26,"500","20.5","49","992"
30/10/2021 16:20:26,"493","20.5","49","992"
30/10/2021 16:25:26,"495","20.4","49","992"
30/10/2021 16:30:26,"495","20.5","49","992"
30/10/2021 16:35:26,"485","20.4","49","992"
30/10/2021 16:40:26,"494","20.4","49","992"
30/10/2021 16:45:26,"485","20.4","49","992"
30/10/2021 16:50:26,"491","20.4","49","992"
30/10/2021 16:55:26,"487","20.4","49","992"
30/10/2021 17:00:26,"497","20.4","49","992"
30/10/2021 17:05:26,"490","20.4","49","992"
30/10/2021 17:10:26,"498","20.4","49","992"
30/10/2021 17:15:26,"495","20.4","49","992"
30/10/2021 17:20:26,"491","20.4","49","992"
30/10/2021 17:25:26,"483","20.4","49","992"
30/10/2021 17:30:26,"487","20.4","49","993"
30/10/2021 17:35:26,"492","20.4","49","993"
30/10/2021 17:40:26,"499","20.4","49","993"
30/10/2021 17:45:26,"487","20.4","48","993"
30/10/2021 17:50:26,"500","20.4","48","993"
30/10/2021 17:55:26,"487","20.4","48","993"
30/10/2021 18:00:26,"488","20.4","48","993"
30/10/2021 18:05:26,"484","20.4","48","993"
30/10/2021 18:10:26,"489","20.4","48","993"
30/10/2021 18:15:26,"497","20.4","48","993"
30/10/2021 18:20:26,"481","20.4","48","994"
30/10/2021 18:25:26,"485","20.4","48","994"
30/10/2021 18:30:26,"485","20.4","48","994"
30/10/2021 18:35:26,"475","20.4","48","994"
30/10/2021 18:40:26,"486","20.4","48","994"
30/10/2021 18:45:26,"479","20.4","48","994"
30/10/2021 18:50:26,"478","20.4","48","994"
30/10/2021 18:55:26,"475","20.3","48","994"
30/10/2021 19:00:26,"483","20.4","48","994"
30/10/2021 19:05:26,"483","20.3","48","994"
30/10/2021 19:10:26,"481","20.4","48","994"
30/10/2021 19:15:26,"479","20.3","48","994"
30/10/2021 19:20:26,"476","20.3","48","994"
30/10/2021 19:25:26,"474","20.3","48","994"
30/10/2021 19:30:26,"483","20.3","48","994"
30/10/2021 19:35:26,"482","20.3","48","994"
30/10/2021 19:40:26,"471","20.3","48","994"
30/10/2021 19:45:26,"477","20.3","48","995"
30/10/2021 19:50:26,"475","20.2","48","995"
30/10/2021 19:55:26,"482","20.3","48","995"
30/10/2021 20:00:26,"478","20.3","48","995"
30/10/2021 20:05:26,"464","20.2","48","995"
30/10/2021 20:10:26,"476","20.2","48","995"
30/10/2021 20:15:26,"476","20.2","48","995"
30/10/2021 20:20:26,"465","20.2","48","995"
30/10/2021 20:25:26,"473","20.2","48","995"
30/10/2021 20:30:26,"479","20.2","48","995"
30/10/2021 20:35:26,"470","20.2","48","995"
30/10/2021 20:40:26,"478","20.2","48","995"
30/10/2021 20:45:26,"468","20.2","48","995"
30/10/2021 20:50:26,"469","20.2","48","995"
30/10/2021 20:55:26,"473","20.2","48","995"
30/10/2021 21:00:26,"477","20.2","48","995"
30/10/2021 21:05:26,"473","20.2","48","995"
30/10/2021 21:10:26,"464","20.2","48","996"
30/10/2021 21:15:26,"474","20.2","48","996"
30/10/2021 21:20:26,"470","20.2","48","996"
30/10/2021 21:25:26,"464","20.2","48","996"
30/10/2021 21:30:26,"469","20.2","48","996"
30/10/2021 21:35:26,"469","20.2","48","996"
30/10/2021 21:40:26,"466","20.2","48","996"
30/10/2021 21:45:26,"462","20.2","48","996"
30/10/2021 21:50:26,"469","20.2","48","996"
30/10/2021 21:55:26,"468","20.2","48","996"
30/10/2021 22:00:26,"469","20.2","48","996"
30/10/2021 22:05:26,"465","20.2","48","996"
30/10/2021 22:10:26,"468","20.2","48","996"
30/10/2021 22:15:26,"469","20.2","48","996"
30/10/2021 22:20:26,"457","20.2","48","996"
30/10/2021 22:25:26,"462","20.2","48","996"
30/10/2021 22:30:26,"464","20.1","48","996"
30/10/2021 22:35:26,"463","20.2","48","996"
30/10/2021 22:40:26,"468","20.2","48","996"
30/10/2021 22:45:26,"462","20.2","48","996"
30/10/2021 22:50:26,"471","20.1","48","996"
30/10/2021 22:55:26,"475","20.2","48","996"
30/10/2021 23:00:26,"458","20.1","48","996"
30/10/2021 23:05:26,"464","20.2","48","996"
30/10/2021 23:10:26,"466","20.1","48","996"
30/10/2021 23:15:26,"458","20.1","48","997"
30/10/2021 23:20:26,"467","20.1","48","997"
30/10/2021 23:25:26,"469","20.2","48","997"
30/10/2021 23:30:26,"467","20.1","47","997"
30/10/2021 23:35:26,"462","20.1","47","997"
30/10/2021 23:40:26,"477","20.1","47","997"
30/10/2021 23:45:26,"465","20.1","48","997"
30/10/2021 23:50:26,"461","20.1","47","997"
30/10/2021 23:55:26,"463","20.1","47","997"
31/10/2021 00:00:26,"463","20.1","47","997"
31/10/2021 00:05:26,"466","20.1","47","997"
31/10/2021 00:10:26,"460","20.1","47","997"
31/10/2021 00:15:26,"460","20.1","47","997"
31/10/2021 00:20:26,"469","20.1","47","997"
31/10/2021 00:25:26,"460","20.1","47","997"
31/10/2021 00:30:26,"467","20.1","47","997"
31/10/2021 00:35:26,"464","20.1","47","997"
31/10/2021 00:40:26,"455","20.1","47","997"
31/10/2021 00:45:26,"467","20.1","47","997"
31/10/2021 00:50:26,"464","20.1","47","997"
31/10/2021 00:55:26,"466","20.1","47","997"
31/10/2021 01:00:26,"457","20.1","47","997"
31/10/2021 01:05:26,"460","20.1","47","997"
31/10/2021 01:10:26,"463","20.1","47","997"
31/10/2021 01:15:26,"452","20.1","47","997"
31/10/2021 01:20:26,"457","20.1","47","997"
31/10/2021 01:25:26,"468","20.1","47","997"
31/10/2021 01:30:26,"449","20.1","47","997"
31/10/2021 01:35:26,"458","20.1","47","997"
31/10/2021 01:40:26,"463","20.1","47","997"
31/10/2021 01:45:26,"460","20.1","47","997"
31/10/2021 01:50:26,"455","20.1","47","997"
31/10/2021 01:55:26,"468","20.1","47","997"
31/10/2021 01:00:26,"466","20.1","47","997"
31/10/2021 01:05:26,"467","20.1","47","997"
31/10/2021 01:10:26,"463","20.1","47","997"
31/10/2021 01:15:26,"459","20.1","47","997"
31/10/2021 01:20:26,"455","20.1","47","997"
31/10/2021 01:25:26,"461","20.1","47","997"
31/10/2021 01:30:26,"453","20.1","47","997"
31/10/2021 01:35:26,"456","20.1","47","997"
31/10/2021 01:40:26,"453","20.1","47","997"
31/10/2021 01:45:26,"452","20.1","47","996"
31/10/2021 01:50:26,"451","20.1","47","996"
31/10/2021 01:55:26,"454","20.1","47","996"
31/10/2021 02:00:26,"454","20.0","47","996"
31/10/2021 02:05:26,"454","20.1","47","996"
31/10/2021 02:10:26,"459","20.1","47","996"
31/10/2021 02:15:26,"462","20.0","47","996"
31/10/2021 02:20:26,"451","20.0","47","996"
31/10/2021 02:25:26,"458","20.0","47","996"
31/10/2021 02:30:26,"450","20.0","47","996"
31/10/2021 02:35:26,"461","20.0","47","996"
31/10/2021 02:40:26,"458","20.0","47","996"
31/10/2021 02:45:26,"452","20.0","47","996"
31/10/2021 02:50:26,"454","20.0","47","996"
31/10/2021 02:55:26,"463","20.0","47","996"
31/10/2021 03:00:26,"450","20.0","47","996"
31/10/2021 03:05:26,"465","20.0","47","996"
31/10/2021 03:10:26,"453","20.0","47","996"
31/10/2021 03:15:26,"451","20.0","47","996"
31/10/2021 03:20:26,"461","20.0","47","996"
31/10/2021 03:25:26,"465","20.0","47","996"
31/10/2021 03:30:26,"458","20.0","47","996"
31/10/2021 03:35:26,"460","20.0","47","996"
31/10/2021 03:40:26,"451","20.0","47","996"
31/10/2021 03:45:26,"457","20.0","47","995"
31/10/2021 03:50:26,"460","20.0","47","995"
31/10/2021 03:55:26,"456","20.0","47","995"
31/10/2021 04:00:26,"442","20.0","47","995"
31/10/2021 04:05:26,"447","20.0","47","995"
31/10/2021 04:10:26,"458","20.0","47","995"
31/10/2021 04:15:26,"449","20.0","47","995"
31/10/2021 04:20:26,"456","20.0","47","995"
31/10/2021 04:25:26,"459","20.0","47","995"
31/10/2021 04:30:26,"460","20.0","47","995"
31/10/2021 04:35:26,"456","20.0","47","994"
31/10/2021 04:40:26,"459","20.0","47","994"
31/10/2021 04:45:26,"461","20.0","47","994"
31/10/2021 04:50:26,"451","20.0","47","994"
31/10/2021 04:55:26,"460","20.0","47","994"
31/10/2021 05:00:26,"446","20.0","47","994"
31/10/2021 05:05:26,"446","20.0","47","994"
31/10/2021 05:10:26,"451","20.0","47","994"
31/10/2021 05:15:26,"447","20.0","47","994"
31/10/2021 05:20:26,"454","20.0","47","994"
31/10/2021 05:25:26,"453","20.0","47","994"
31/10/2021 05:30:26,"443","20.0","47","994"
31/10/2021 05:35:26,"452","20.0","47","993"
31/10/2021 05:40:26,"454","20.0","47","993"
31/10/2021 05:45:26,"454","20.0","47","993"
31/10/2021 05:50:26,"456","20.0","47","993"
31/10/2021 05:55:26,"456","20.0","47","993"
31/10/2021 06:00:26,"458","20.0","47","993"
31/10/2021 06:05:26,"452","20.0","47","993"
31/10/2021 06:10:26,"450","20.0","47","993"
31/10/2021 06:15:26,"440","20.0","47","992"
31/10/2021 06:20:26,"442","20.0","47","992"
31/10/2021 06:25:26,"456","20.0","47","992"
31/10/2021 06:30:26,"455","20.0","47","992"
31/10/2021 06:35:26,"460","20.0","47","992"
31/10/2021 06:40:26,"454","20.0","47","992"
31/10/2021 06:45:26,"454","20.0","47","992"
31/10/2021 06:50:26,"443","20.0","47","992"
31/10/2021 06:55:26,"447","20.0","47","992"
31/10/2021 07:00:26,"454","19.9","47","992"
31/10/2021 07:05:26,"454","19.9","47","992"
31/10/2021 07:10:26,"461","19.9","47","991"
31/10/2021 07:15:26,"452","19.9","47","991"
31/10/2021 07:20:26,"456","19.9","47","991"
31/10/2021 07:25:26,"457","19.9","47","991"
31/10/2021 07:30:26,"459","19.9","47","991"
31/10/2021 07:35:26,"457","19.9","47","991"
31/10/2021 07:40:26,"447","19.9","47","991"
31/10/2021 07:45:26,"452","19.9","47","990"
31/10/2021 07:50:26,"444","19.9","47","990"
31/10/2021 07:55:26,"460","19.9","47","990"
31/10/2021 08:00:26,"454","19.9","47","990"
31/10/2021 08:05:26,"454","19.9","47","990"
31/10/2021 08:10:26,"449","19.9","47","990"
31/10/2021 08:15:26,"444","19.9","47","990"
31/10/2021 08:20:26,"455","19.9","47","990"
31/10/2021 08:25:26,"448","19.9","47","990"
31/10/2021 08:30:26,"448","19.9","47","990"
31/10/2021 08:35:26,"450","19.9","47","990"
31/10/2021 08:40:26,"450","19.9","47","989"
31/10/2021 08:45:26,"447","19.9","47","989"
31/10/2021 08:50:26,"448","19.9","47","989"
31/10/2021 08:55:26,"446","19.9","47","989"
31/10/2021 09:00:26,"452","19.9","47","989"
31/10/2021 09:05:26,"450","19.9","47","989"
31/10/2021 09:10:26,"450","19.9","47","989"
31/10/2021 09:15:26,"453","19.9","47","988"
31/10/2021 09:20:26,"462","19.9","47","988"
31/10/2021 09:25:26,"450","19.9","47","988"
31/10/2021 09:30:26,"446","19.9","47","988"
31/10/2021 09:35:26,"446","19.9","47","988"
31/10/2021 09:40:26,"444","19.9","47","988"
31/10/2021 09:45:26,"452","19.9","47","987"
31/10/2021 09:50:26,"458","19.9","47","987"
31/10/2021 09:55:26,"442","19.9","47","987"
31/10/2021 10:00:26,"444","19.9","47","986"
31/10/2021 10:05:26,"454","19.9","47","986"
31/10/2021 10:10:26,"446","19.9","47","986"
31/10/2021 10:15:26,"451","19.9","47","986"
31/10/2021 10:20:26,"449","19.9","47","986"
31/10/2021 10:25:26,"444","19.9","47","985"
31/10/2021 10:30:26,"442","19.9","47","985"
31/10/2021 10:35:26,"451","19.9","47","985"
31/10/2021 10:40:26,"456","19.8","47","985"
31/10/2021 10:45:26,"449","19.9","47","985"
31/10/2021 10:50:26,"448","19.9","47","985"
31/10/2021 10:55:26,"457","19.9","47","984"
31/10/2021 11:00:26,"445","19.9","47","984"
31/10/2021 11:05:26,"447","19.9","47","984"
31/10/2021 11:10:26,"456","19.8","47","984"
31/10/2021 11:15:26,"449","19.8","47","984"
31/10/2021 11:20:26,"446","19.9","47","984"
31/10/2021 11:25:26,"445","19.8","47","983"
31/10/2021 11:30:26,"439","19.8","47","983"
31/10/2021 11:35:26,"451","19.8","47","983"
31/10/2021 11:40:26,"448","19.8","47","983"
31/10/2021 11:45:26,"448","19.9","47","983"
31/10/2021 11:50:26,"440","19.9","47","983"
31/10/2021 11:55:26,"447","19.8","47","983"
31/10/2021 12:00:26,"443","19.8","47","982"
31/10/2021 12:05:26,"440","19.8","47","982"
31/10/2021 12:10:26,"439","19.8","47","982"
31/10/2021 12:15:26,"449","19.8","47","982"
31/10/2021 12:20:26,"448","19.8","47","982"
31/10/2021 12:25:26,"441","19.8","47","982"
31/10/2021 12:30:26,"443","19.9","47","982"
31/10/2021 12:35:26,"448","19.8","47","982"
31/10/2021 12:40:26,"454","19.8","47","982"
31/10/2021 12:45:26,"442","19.8","47","982"
31/10/2021 12:50:26,"450","19.8","47","982"
31/10/2021 12:55:26,"444","19.8","47","982"
31/10/2021 13:00:26,"438","19.8","47","981"
31/10/2021 13:05:26,"456","19.8","47","981"
31/10/2021 13:10:26,"446","19.8","47","981"
31/10/2021 13:15:26,"445","19.8","47","981"
31/10/2021 13:20:26,"451","19.8","47","981"
