Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
29/10/2021 16:04:51,"534","21.4","51","986"
29/10/2021 16:09:51,"550","21.4","51","986"
29/10/2021 16:14:51,"532","21.4","51","986"
29/10/2021 16:19:51,"542","21.4","51","986"
29/10/2021 16:24:51,"535","21.4","51","986"
29/10/2021 16:29:51,"552","21.4","51","987"
29/10/2021 16:34:51,"537","21.4","51","987"
29/10/2021 16:39:51,"545","21.4","51","987"
29/10/2021 16:44:51,"539","21.4","51","987"
29/10/2021 16:49:51,"540","21.4","51","987"
29/10/2021 16:54:51,"525","21.4","51","987"
29/10/2021 16:59:51,"531","21.4","51","987"
29/10/2021 17:04:51,"526","21.4","51","987"
29/10/2021 17:09:51,"534","21.4","51","987"
29/10/2021 17:14:51,"530","21.4","51","987"
29/10/2021 17:19:51,"531","21.4","51","988"
29/10/2021 17:24:51,"524","21.4","51","988"
29/10/2021 17:29:51,"543","21.4","51","988"
29/10/2021 17:34:51,"536","21.4","51","988"
29/10/2021 17:39:51,"524","21.4","51","988"
29/10/2021 17:44:51,"524","21.4","51","988"
29/10/2021 17:49:51,"526","21.4","51","988"
29/10/2021 17:54:51,"538","21.4","51","988"
29/10/2021 17:59:51,"529","21.4","51","988"
29/10/2021 18:04:51,"521","21.4","51","988"
29/10/2021 18:09:51,"529","21.4","51","988"
29/10/2021 18:14:51,"519","21.3","51","988"
29/10/2021 18:19:51,"517","21.3","51","988"
29/10/2021 18:24:51,"520","21.3","51","988"
29/10/2021 18:29:51,"521","21.3","51","989"
29/10/2021 18:34:51,"525","21.3","51","989"
29/10/2021 18:39:51,"523","21.2","51","989"
29/10/2021 18:44:51,"531","21.3","51","989"
29/10/2021 18:49:51,"525","21.2","51","989"
29/10/2021 18:54:51,"515","21.2","51","989"
29/10/2021 18:59:51,"514","21.2","51","989"
29/10/2021 19:04:51,"495","21.2","51","990"
29/10/2021 19:09:51,"514","21.2","51","990"
29/10/2021 19:14:51,"504","21.2","51","990"
29/10/2021 19:19:51,"513","21.2","51","990"
29/10/2021 19:24:51,"509","21.2","51","990"
29/10/2021 19:29:51,"519","21.2","51","990"
29/10/2021 19:34:51,"515","21.2","51","990"
29/10/2021 19:39:51,"514","21.2","50","990"
29/10/2021 19:44:51,"510","21.2","50","990"
29/10/2021 19:49:51,"500","21.2","50","990"
29/10/2021 19:54:51,"502","21.2","50","990"
29/10/2021 19:59:51,"511","21.2","50","990"
29/10/2021 20:04:51,"503","21.2","50","990"
29/10/2021 20:09:51,"506","21.2","50","990"
29/10/2021 20:14:51,"509","21.2","50","990"
29/10/2021 20:19:51,"493","21.2","50","990"
29/10/2021 20:24:51,"509","21.2","50","990"
29/10/2021 20:29:51,"502","21.2","50","991"
29/10/2021 20:34:51,"499","21.1","50","991"
29/10/2021 20:39:51,"491","21.2","50","991"
29/10/2021 20:44:51,"506","21.2","50","991"
29/10/2021 20:49:51,"511","21.1","50","991"
29/10/2021 20:54:51,"508","21.1","50","990"
29/10/2021 20:59:51,"512","21.1","50","991"
29/10/2021 21:04:51,"505","21.2","50","991"
29/10/2021 21:09:51,"497","21.2","50","991"
29/10/2021 21:14:51,"499","21.1","50","991"
29/10/2021 21:19:51,"489","21.1","50","991"
29/10/2021 21:24:51,"490","21.1","50","990"
29/10/2021 21:29:51,"480","21.1","50","991"
29/10/2021 21:34:51,"484","21.1","49","991"
29/10/2021 21:39:51,"484","21.1","49","991"
29/10/2021 21:44:51,"510","21.1","49","991"
29/10/2021 21:49:51,"507","21.1","49","991"
29/10/2021 21:54:51,"497","21.1","49","991"
29/10/2021 21:59:51,"500","21.1","49","991"
29/10/2021 22:04:51,"498","21.1","49","991"
29/10/2021 22:09:51,"495","21.1","49","991"
29/10/2021 22:14:51,"489","21.1","49","991"
29/10/2021 22:19:51,"496","21.1","49","991"
29/10/2021 22:24:51,"494","21.1","49","991"
29/10/2021 22:29:51,"487","21.1","49","991"
29/10/2021 22:34:51,"489","21.1","49","991"
29/10/2021 22:39:51,"486","21.1","49","991"
29/10/2021 22:44:51,"497","21.1","49","991"
29/10/2021 22:49:51,"501","21.1","49","991"
29/10/2021 22:54:51,"496","21.0","49","991"
29/10/2021 22:59:51,"493","21.1","49","991"
29/10/2021 23:04:51,"490","21.0","49","991"
29/10/2021 23:09:51,"486","21.0","49","991"
29/10/2021 23:14:51,"487","21.0","48","991"
29/10/2021 23:19:51,"476","21.0","48","991"
29/10/2021 23:24:51,"487","21.0","48","991"
29/10/2021 23:29:51,"497","21.0","48","991"
29/10/2021 23:34:51,"491","21.0","48","991"
29/10/2021 23:39:51,"495","21.0","48","991"
29/10/2021 23:44:51,"491","21.0","48","991"
29/10/2021 23:49:51,"467","21.0","48","991"
29/10/2021 23:54:51,"501","21.0","48","991"
29/10/2021 23:59:51,"494","21.0","48","991"
30/10/2021 00:04:51,"472","21.0","48","991"
30/10/2021 00:09:51,"483","21.0","48","991"
30/10/2021 00:14:51,"486","21.0","48","991"
30/10/2021 00:19:51,"480","21.0","48","991"
30/10/2021 00:24:51,"491","21.0","48","991"
30/10/2021 00:29:51,"486","21.0","48","991"
30/10/2021 00:34:51,"482","21.0","48","991"
30/10/2021 00:39:51,"471","21.0","48","991"
30/10/2021 00:44:51,"493","21.0","48","991"
30/10/2021 00:49:51,"484","21.0","48","991"
30/10/2021 00:54:51,"479","21.0","48","991"
30/10/2021 00:59:51,"478","21.0","48","991"
30/10/2021 01:04:51,"483","21.0","48","991"
30/10/2021 01:09:51,"494","21.0","48","991"
30/10/2021 01:14:51,"497","21.0","48","991"
30/10/2021 01:19:51,"469","21.0","48","991"
30/10/2021 01:24:51,"485","21.0","48","991"
30/10/2021 01:29:51,"477","21.0","47","990"
30/10/2021 01:34:51,"491","21.0","47","990"
30/10/2021 01:39:51,"492","21.0","47","990"
30/10/2021 01:44:51,"469","21.0","47","990"
30/10/2021 01:49:51,"487","21.0","47","990"
30/10/2021 01:54:51,"487","21.0","47","990"
30/10/2021 01:59:51,"500","21.0","47","990"
30/10/2021 02:04:51,"482","21.0","47","990"
30/10/2021 02:09:51,"472","21.0","47","990"
30/10/2021 02:14:51,"477","21.0","47","990"
30/10/2021 02:19:51,"483","21.0","47","990"
30/10/2021 02:24:51,"483","20.9","47","990"
30/10/2021 02:29:51,"493","21.0","47","990"
30/10/2021 02:34:51,"488","20.9","47","990"
30/10/2021 02:39:51,"473","20.9","47","990"
30/10/2021 02:44:51,"487","20.9","47","990"
30/10/2021 02:49:51,"475","21.0","47","990"
30/10/2021 02:54:51,"485","20.9","47","989"
30/10/2021 02:59:51,"480","20.9","47","989"
30/10/2021 03:04:51,"489","20.9","47","989"
30/10/2021 03:09:51,"478","20.9","47","989"
30/10/2021 03:14:51,"486","20.9","47","989"
30/10/2021 03:19:51,"484","20.9","47","989"
30/10/2021 03:24:51,"486","20.9","47","989"
30/10/2021 03:29:51,"486","20.9","47","989"
30/10/2021 03:34:51,"487","20.9","47","989"
30/10/2021 03:39:51,"484","20.9","47","989"
30/10/2021 03:44:51,"483","20.9","47","989"
30/10/2021 03:49:51,"472","20.9","47","989"
30/10/2021 03:54:51,"473","20.9","47","989"
30/10/2021 03:59:51,"475","20.9","47","989"
30/10/2021 04:04:51,"481","20.9","47","989"
30/10/2021 04:09:51,"481","20.9","47","988"
30/10/2021 04:14:51,"482","20.9","47","988"
30/10/2021 04:19:51,"471","20.9","47","988"
30/10/2021 04:24:51,"490","20.9","47","988"
30/10/2021 04:29:51,"480","20.9","46","988"
30/10/2021 04:34:51,"484","20.9","46","988"
30/10/2021 04:39:51,"477","20.9","46","988"
30/10/2021 04:44:51,"478","20.9","46","988"
30/10/2021 04:49:51,"482","20.9","46","988"
30/10/2021 04:54:51,"478","20.9","46","988"
30/10/2021 04:59:51,"483","20.9","46","988"
30/10/2021 05:04:51,"488","20.9","46","988"
30/10/2021 05:09:51,"483","20.9","46","988"
30/10/2021 05:14:51,"477","20.9","46","988"
30/10/2021 05:19:51,"491","20.9","46","988"
30/10/2021 05:24:51,"478","20.9","46","988"
30/10/2021 05:29:51,"480","20.9","46","987"
30/10/2021 05:34:51,"477","20.9","46","987"
30/10/2021 05:39:51,"476","20.9","46","987"
30/10/2021 05:44:51,"472","20.9","46","987"
30/10/2021 05:49:51,"480","20.9","46","987"
30/10/2021 05:54:51,"479","20.9","46","987"
30/10/2021 05:59:51,"472","20.9","46","987"
30/10/2021 06:04:51,"488","20.9","46","987"
30/10/2021 06:09:51,"480","20.9","46","987"
30/10/2021 06:14:51,"472","20.9","46","987"
30/10/2021 06:19:51,"477","20.9","46","987"
30/10/2021 06:24:51,"473","20.9","46","987"
30/10/2021 06:29:51,"485","20.9","46","987"
30/10/2021 06:34:51,"473","20.9","46","987"
30/10/2021 06:39:51,"478","20.9","46","987"
30/10/2021 06:44:51,"478","20.9","46","987"
30/10/2021 06:49:51,"474","20.9","46","987"
30/10/2021 06:54:51,"477","20.9","46","987"
30/10/2021 06:59:51,"475","20.9","46","987"
30/10/2021 07:04:51,"468","20.9","46","987"
30/10/2021 07:09:51,"467","20.8","46","987"
30/10/2021 07:14:51,"479","20.9","46","987"
30/10/2021 07:19:51,"484","20.8","46","987"
30/10/2021 07:24:51,"494","20.9","46","987"
30/10/2021 07:29:51,"474","20.8","46","987"
30/10/2021 07:34:51,"485","20.8","46","987"
30/10/2021 07:39:51,"492","20.8","46","987"
30/10/2021 07:44:51,"480","20.8","46","987"
30/10/2021 07:49:51,"472","20.9","46","987"
30/10/2021 07:54:51,"489","20.8","46","987"
30/10/2021 07:59:51,"484","20.8","46","987"
30/10/2021 08:04:51,"477","20.8","46","987"
30/10/2021 08:09:51,"484","20.8","46","987"
30/10/2021 08:14:51,"474","20.8","46","987"
30/10/2021 08:19:51,"470","20.8","46","987"
30/10/2021 08:24:51,"470","20.8","46","987"
30/10/2021 08:29:51,"474","20.8","46","987"
30/10/2021 08:34:51,"483","20.8","46","987"
30/10/2021 08:39:51,"474","20.8","46","987"
30/10/2021 08:44:51,"485","20.8","46","987"
30/10/2021 08:49:51,"478","20.8","46","987"
30/10/2021 08:54:51,"475","20.8","46","987"
30/10/2021 08:59:51,"475","20.8","46","987"
30/10/2021 09:04:51,"477","20.8","46","987"
30/10/2021 09:09:51,"479","20.8","46","987"
30/10/2021 09:14:51,"478","20.8","46","987"
30/10/2021 09:19:51,"471","20.8","46","987"
30/10/2021 09:24:51,"472","20.8","46","987"
30/10/2021 09:29:51,"477","20.8","46","987"
30/10/2021 09:34:51,"489","20.8","46","987"
30/10/2021 09:39:51,"485","20.8","46","987"
30/10/2021 09:44:51,"486","20.9","46","987"
30/10/2021 09:49:51,"513","20.9","46","987"
30/10/2021 09:54:51,"520","20.9","46","987"
30/10/2021 09:59:51,"515","20.9","46","987"
30/10/2021 10:04:51,"531","20.9","46","987"
30/10/2021 10:09:51,"535","21.0","46","987"
30/10/2021 10:14:51,"531","21.0","46","987"
30/10/2021 10:19:51,"559","21.0","47","987"
30/10/2021 10:24:51,"561","21.0","47","987"
30/10/2021 10:29:51,"561","21.0","47","987"
30/10/2021 10:34:51,"563","21.0","47","987"
30/10/2021 10:39:51,"572","21.0","47","987"
30/10/2021 10:44:51,"561","21.0","47","987"
30/10/2021 10:49:51,"550","21.0","47","987"
30/10/2021 10:54:51,"546","21.0","47","987"
30/10/2021 10:59:51,"549","21.0","47","987"
30/10/2021 11:04:51,"534","21.0","47","987"
30/10/2021 11:09:51,"555","21.0","47","987"
30/10/2021 11:14:51,"542","21.0","47","987"
30/10/2021 11:19:51,"540","21.0","47","987"
30/10/2021 11:24:51,"534","21.0","47","987"
30/10/2021 11:29:51,"545","21.0","47","987"
30/10/2021 11:34:51,"536","21.0","47","987"
30/10/2021 11:39:51,"551","21.0","47","987"
30/10/2021 11:44:51,"549","21.0","47","987"
30/10/2021 11:49:51,"533","21.0","47","987"
30/10/2021 11:54:51,"536","21.0","47","987"
30/10/2021 11:59:51,"540","20.9","47","987"
30/10/2021 12:04:51,"534","20.9","47","987"
30/10/2021 12:09:51,"539","21.0","47","987"
30/10/2021 12:14:51,"542","20.9","47","987"
30/10/2021 12:19:51,"539","21.0","47","987"
30/10/2021 12:24:51,"529","20.9","47","987"
30/10/2021 12:29:51,"535","20.9","47","987"
30/10/2021 12:34:51,"531","20.9","47","987"
30/10/2021 12:39:51,"533","20.9","47","987"
30/10/2021 12:44:51,"533","21.0","47","987"
30/10/2021 12:49:51,"521","20.9","47","987"
30/10/2021 12:54:51,"526","20.9","47","987"
30/10/2021 12:59:51,"545","21.0","47","987"
30/10/2021 13:04:51,"520","21.0","47","987"
30/10/2021 13:09:51,"524","21.0","47","987"
30/10/2021 13:14:51,"530","21.0","47","987"
30/10/2021 13:19:51,"522","21.0","47","987"
30/10/2021 13:24:51,"525","21.0","47","987"
30/10/2021 13:29:51,"514","21.0","46","987"
30/10/2021 13:34:51,"530","21.0","46","987"
30/10/2021 13:39:51,"524","21.0","46","987"
30/10/2021 13:44:51,"521","20.9","46","987"
30/10/2021 13:49:51,"519","21.0","46","987"
30/10/2021 13:54:51,"522","21.0","46","987"
30/10/2021 13:59:51,"522","21.0","46","987"
30/10/2021 14:04:51,"519","21.0","46","987"
30/10/2021 14:09:51,"510","21.0","46","987"
30/10/2021 14:14:51,"518","21.0","46","987"
30/10/2021 14:19:51,"506","21.0","46","987"
30/10/2021 14:24:51,"504","21.0","46","987"
30/10/2021 14:29:51,"515","21.0","46","987"
30/10/2021 14:34:51,"503","21.0","46","987"
30/10/2021 14:39:51,"500","21.0","46","987"
30/10/2021 14:44:51,"508","21.0","46","987"
30/10/2021 14:49:51,"498","21.0","46","987"
30/10/2021 14:54:51,"510","21.0","46","987"
30/10/2021 14:59:51,"505","21.0","46","987"
30/10/2021 15:04:51,"500","21.0","46","988"
30/10/2021 15:09:51,"488","21.0","46","988"
30/10/2021 15:14:51,"476","21.1","46","988"
30/10/2021 15:19:51,"498","21.1","45","988"
30/10/2021 15:24:51,"500","21.1","45","988"
30/10/2021 15:29:51,"488","21.1","45","988"
30/10/2021 15:34:51,"489","21.1","45","988"
30/10/2021 15:39:51,"494","21.1","45","988"
30/10/2021 15:44:51,"487","21.1","45","988"
30/10/2021 15:49:51,"479","21.1","45","988"
30/10/2021 15:54:51,"494","21.2","45","988"
30/10/2021 15:59:51,"492","21.2","45","988"
30/10/2021 16:04:51,"492","21.1","45","988"
30/10/2021 16:09:51,"481","21.2","45","988"
30/10/2021 16:14:51,"490","21.2","45","988"
30/10/2021 16:19:51,"497","21.2","45","988"
30/10/2021 16:24:51,"477","21.1","45","988"
30/10/2021 16:29:51,"478","21.1","45","988"
30/10/2021 16:34:51,"480","21.2","45","988"
30/10/2021 16:39:51,"484","21.1","45","988"
30/10/2021 16:44:51,"487","21.2","45","989"
30/10/2021 16:49:51,"489","21.1","45","989"
30/10/2021 16:54:51,"480","21.1","45","989"
30/10/2021 16:59:51,"477","21.1","45","989"
30/10/2021 17:04:51,"482","21.1","45","989"
30/10/2021 17:09:51,"465","21.1","44","989"
30/10/2021 17:14:51,"479","21.1","44","989"
30/10/2021 17:19:51,"482","21.1","44","989"
30/10/2021 17:24:51,"483","21.1","44","989"
30/10/2021 17:29:51,"461","21.1","44","989"
30/10/2021 17:34:51,"482","21.1","44","989"
30/10/2021 17:39:51,"490","21.1","44","989"
30/10/2021 17:44:51,"477","21.1","44","989"
30/10/2021 17:49:51,"460","21.0","44","989"
30/10/2021 17:54:51,"478","21.0","44","989"
30/10/2021 17:59:51,"482","21.0","44","989"
30/10/2021 18:04:51,"472","21.0","44","990"
30/10/2021 18:09:51,"481","21.0","44","990"
30/10/2021 18:14:51,"473","21.0","44","990"
30/10/2021 18:19:51,"476","21.0","44","990"
30/10/2021 18:24:51,"476","21.0","44","990"
30/10/2021 18:29:51,"475","21.0","44","990"
30/10/2021 18:34:51,"481","21.0","44","990"
30/10/2021 18:39:51,"486","21.0","44","990"
30/10/2021 18:44:51,"471","21.0","44","990"
30/10/2021 18:49:51,"474","21.0","44","990"
30/10/2021 18:54:51,"475","21.0","44","990"
30/10/2021 18:59:51,"462","21.0","44","990"
30/10/2021 19:04:51,"482","20.9","44","990"
30/10/2021 19:09:51,"476","20.9","44","990"
30/10/2021 19:14:51,"479","20.9","44","990"
30/10/2021 19:19:51,"459","20.9","44","991"
30/10/2021 19:24:51,"493","20.9","44","991"
30/10/2021 19:29:51,"466","20.9","43","991"
30/10/2021 19:34:51,"482","20.9","43","991"
30/10/2021 19:39:51,"475","20.9","43","991"
30/10/2021 19:44:51,"469","20.9","43","991"
30/10/2021 19:49:51,"483","20.9","43","991"
30/10/2021 19:54:51,"474","20.8","43","991"
30/10/2021 19:59:51,"474","20.8","43","991"
30/10/2021 20:04:51,"461","20.9","43","991"
30/10/2021 20:09:51,"478","20.8","43","991"
30/10/2021 20:14:51,"475","20.8","43","991"
30/10/2021 20:19:51,"475","20.8","43","991"
30/10/2021 20:24:51,"469","20.8","43","991"
30/10/2021 20:29:51,"473","20.8","43","991"
30/10/2021 20:34:51,"465","20.8","43","991"
30/10/2021 20:39:51,"471","20.8","43","992"
30/10/2021 20:44:51,"479","20.8","43","992"
30/10/2021 20:49:51,"490","20.8","43","992"
30/10/2021 20:54:51,"470","20.8","43","992"
30/10/2021 20:59:51,"465","20.7","43","992"
30/10/2021 21:04:51,"470","20.8","43","992"
30/10/2021 21:09:51,"486","20.8","43","992"
30/10/2021 21:14:51,"482","20.7","43","992"
30/10/2021 21:19:51,"469","20.7","43","992"
30/10/2021 21:24:51,"478","20.7","43","992"
30/10/2021 21:29:51,"477","20.7","43","992"
30/10/2021 21:34:51,"460","20.7","43","992"
30/10/2021 21:39:51,"462","20.7","43","992"
30/10/2021 21:44:51,"474","20.7","43","992"
30/10/2021 21:49:51,"484","20.6","43","992"
30/10/2021 21:54:51,"465","20.7","43","992"
30/10/2021 21:59:51,"461","20.6","43","992"
30/10/2021 22:04:51,"471","20.6","43","992"
30/10/2021 22:09:51,"469","20.6","43","992"
30/10/2021 22:14:51,"479","20.6","43","992"
30/10/2021 22:19:51,"481","20.6","43","992"
30/10/2021 22:24:51,"470","20.6","43","992"
30/10/2021 22:29:51,"471","20.6","43","992"
30/10/2021 22:34:51,"459","20.6","43","992"
30/10/2021 22:39:51,"472","20.6","43","993"
30/10/2021 22:44:51,"461","20.6","43","993"
30/10/2021 22:49:51,"478","20.5","43","993"
30/10/2021 22:54:51,"472","20.5","43","993"
30/10/2021 22:59:51,"467","20.6","43","993"
30/10/2021 23:04:51,"466","20.5","43","993"
30/10/2021 23:09:51,"472","20.5","43","993"
30/10/2021 23:14:51,"480","20.5","42","993"
30/10/2021 23:19:51,"478","20.5","42","993"
30/10/2021 23:24:51,"473","20.5","42","993"
30/10/2021 23:29:51,"475","20.5","42","993"
30/10/2021 23:34:51,"470","20.5","42","993"
30/10/2021 23:39:51,"477","20.5","42","993"
30/10/2021 23:44:51,"486","20.5","42","993"
30/10/2021 23:49:51,"471","20.5","42","993"
30/10/2021 23:54:51,"457","20.5","42","993"
30/10/2021 23:59:51,"473","20.5","42","993"
31/10/2021 00:04:51,"466","20.5","42","993"
31/10/2021 00:09:51,"473","20.5","42","993"
31/10/2021 00:14:51,"460","20.5","42","993"
31/10/2021 00:19:51,"475","20.5","42","993"
31/10/2021 00:24:51,"471","20.5","42","993"
31/10/2021 00:29:51,"479","20.5","42","993"
31/10/2021 00:34:51,"471","20.5","42","993"
31/10/2021 00:39:51,"456","20.5","42","993"
31/10/2021 00:44:51,"472","20.5","42","993"
31/10/2021 00:49:51,"478","20.5","42","993"
31/10/2021 00:54:51,"468","20.5","42","993"
31/10/2021 00:59:51,"468","20.5","42","993"
31/10/2021 01:04:51,"470","20.5","42","993"
31/10/2021 01:09:51,"473","20.5","42","993"
31/10/2021 01:14:51,"472","20.5","42","993"
31/10/2021 01:19:51,"479","20.5","42","993"
31/10/2021 01:24:51,"483","20.4","42","993"
31/10/2021 01:29:51,"478","20.4","42","993"
31/10/2021 01:34:51,"463","20.4","42","993"
31/10/2021 01:39:51,"477","20.4","42","993"
31/10/2021 01:44:51,"467","20.4","42","993"
31/10/2021 01:49:51,"469","20.4","42","993"
31/10/2021 01:54:51,"467","20.4","42","993"
31/10/2021 01:59:51,"479","20.4","42","993"
31/10/2021 01:04:51,"471","20.4","42","993"
31/10/2021 01:09:51,"474","20.4","42","993"
31/10/2021 01:14:51,"461","20.4","42","993"
31/10/2021 01:19:51,"464","20.4","42","993"
31/10/2021 01:24:51,"478","20.4","42","993"
31/10/2021 01:29:51,"473","20.4","42","993"
31/10/2021 01:34:51,"465","20.4","42","993"
31/10/2021 01:39:51,"475","20.4","42","993"
31/10/2021 01:44:51,"476","20.4","42","993"
31/10/2021 01:49:51,"462","20.4","42","993"
31/10/2021 01:54:51,"468","20.4","42","993"
31/10/2021 01:59:51,"464","20.5","42","993"
31/10/2021 02:04:51,"481","20.5","42","993"
31/10/2021 02:09:51,"474","20.5","42","993"
31/10/2021 02:14:51,"478","20.5","42","992"
31/10/2021 02:19:51,"467","20.5","42","992"
31/10/2021 02:24:51,"458","20.6","42","992"
31/10/2021 02:29:51,"473","20.6","41","992"
31/10/2021 02:34:51,"481","20.6","41","992"
31/10/2021 02:39:51,"466","20.6","41","992"
31/10/2021 02:44:51,"471","20.7","41","992"
31/10/2021 02:49:51,"464","20.7","41","992"
31/10/2021 02:54:51,"456","20.7","41","992"
31/10/2021 02:59:51,"480","20.8","41","992"
31/10/2021 03:04:51,"460","20.8","41","992"
31/10/2021 03:09:51,"467","20.8","41","992"
31/10/2021 03:14:51,"471","20.8","41","992"
31/10/2021 03:19:51,"470","20.7","41","992"
31/10/2021 03:24:51,"477","20.7","41","992"
31/10/2021 03:29:51,"474","20.7","41","992"
31/10/2021 03:34:51,"492","20.7","41","992"
31/10/2021 03:39:51,"467","20.7","41","992"
31/10/2021 03:44:51,"475","20.6","41","992"
31/10/2021 03:49:51,"479","20.6","41","991"
31/10/2021 03:54:51,"476","20.6","41","991"
31/10/2021 03:59:51,"469","20.6","41","991"
31/10/2021 04:04:51,"468","20.6","41","991"
31/10/2021 04:09:51,"475","20.5","41","991"
31/10/2021 04:14:51,"469","20.5","41","991"
31/10/2021 04:19:51,"473","20.5","41","991"
31/10/2021 04:24:51,"465","20.5","41","991"
31/10/2021 04:29:51,"474","20.5","41","991"
31/10/2021 04:34:51,"481","20.5","41","991"
31/10/2021 04:39:51,"462","20.5","41","991"
31/10/2021 04:44:51,"472","20.5","41","991"
31/10/2021 04:49:51,"462","20.5","41","991"
31/10/2021 04:54:51,"473","20.5","41","990"
31/10/2021 04:59:51,"465","20.5","41","990"
31/10/2021 05:04:51,"473","20.5","41","990"
31/10/2021 05:09:51,"461","20.4","41","990"
31/10/2021 05:14:51,"483","20.4","41","990"
31/10/2021 05:19:51,"460","20.5","41","990"
31/10/2021 05:24:51,"472","20.4","41","990"
31/10/2021 05:29:51,"474","20.4","41","990"
31/10/2021 05:34:51,"471","20.4","41","990"
31/10/2021 05:39:51,"468","20.4","41","990"
31/10/2021 05:44:51,"477","20.4","41","990"
31/10/2021 05:49:51,"468","20.4","41","990"
31/10/2021 05:54:51,"467","20.4","41","989"
31/10/2021 05:59:51,"466","20.4","41","989"
31/10/2021 06:04:51,"477","20.3","41","989"
31/10/2021 06:09:51,"462","20.4","41","989"
31/10/2021 06:14:51,"471","20.4","41","989"
31/10/2021 06:19:51,"473","20.4","41","989"
31/10/2021 06:24:51,"467","20.4","41","989"
31/10/2021 06:29:51,"459","20.4","41","988"
31/10/2021 06:34:51,"477","20.5","41","988"
31/10/2021 06:39:51,"452","20.5","41","989"
31/10/2021 06:44:51,"475","20.5","41","989"
31/10/2021 06:49:51,"471","20.5","41","988"
31/10/2021 06:54:51,"476","20.5","41","988"
31/10/2021 06:59:51,"474","20.5","41","988"
31/10/2021 07:04:51,"480","20.5","41","988"
31/10/2021 07:09:51,"466","20.5","41","988"
31/10/2021 07:14:51,"466","20.6","41","988"
31/10/2021 07:19:51,"477","20.6","41","988"
31/10/2021 07:24:51,"481","20.6","41","988"
31/10/2021 07:29:51,"469","20.6","41","987"
31/10/2021 07:34:51,"474","20.7","41","987"
31/10/2021 07:39:51,"467","20.7","41","987"
31/10/2021 07:44:51,"476","20.7","41","987"
31/10/2021 07:49:51,"467","20.8","41","987"
31/10/2021 07:54:51,"462","20.8","41","987"
31/10/2021 07:59:51,"472","20.8","41","987"
31/10/2021 08:04:51,"474","20.7","41","986"
31/10/2021 08:09:51,"485","20.7","41","986"
31/10/2021 08:14:51,"471","20.7","41","986"
31/10/2021 08:19:51,"464","20.6","41","986"
31/10/2021 08:24:51,"477","20.6","41","986"
31/10/2021 08:29:51,"477","20.6","41","986"
31/10/2021 08:34:51,"461","20.6","41","986"
31/10/2021 08:39:51,"449","20.6","41","986"
31/10/2021 08:44:51,"463","20.5","41","986"
31/10/2021 08:49:51,"466","20.5","41","985"
31/10/2021 08:54:51,"462","20.5","41","985"
31/10/2021 08:59:51,"473","20.5","41","985"
31/10/2021 09:04:51,"477","20.5","41","985"
31/10/2021 09:09:51,"465","20.5","41","985"
31/10/2021 09:14:51,"482","20.5","41","985"
31/10/2021 09:19:51,"473","20.5","41","984"
31/10/2021 09:24:51,"476","20.5","41","984"
31/10/2021 09:29:51,"475","20.5","41","984"
31/10/2021 09:34:51,"481","20.5","41","984"
31/10/2021 09:39:51,"483","20.5","41","984"
31/10/2021 09:44:51,"467","20.5","41","984"
31/10/2021 09:49:51,"476","20.4","41","983"
31/10/2021 09:54:51,"475","20.5","41","983"
31/10/2021 09:59:51,"476","20.4","41","983"
31/10/2021 10:04:51,"477","20.4","41","983"
31/10/2021 10:09:51,"467","20.4","41","982"
31/10/2021 10:14:51,"471","20.4","41","982"
31/10/2021 10:19:51,"462","20.4","41","982"
31/10/2021 10:24:51,"471","20.4","41","982"
31/10/2021 10:29:51,"479","20.4","41","982"
31/10/2021 10:34:51,"474","20.4","41","981"
31/10/2021 10:39:51,"480","20.4","41","981"
31/10/2021 10:44:51,"470","20.4","41","981"
31/10/2021 10:49:51,"458","20.4","41","981"
31/10/2021 10:54:51,"470","20.4","41","981"
31/10/2021 10:59:51,"471","20.4","41","981"
31/10/2021 11:04:51,"469","20.4","41","980"
31/10/2021 11:09:51,"486","20.4","41","980"
31/10/2021 11:14:51,"453","20.4","41","980"
31/10/2021 11:19:51,"471","20.4","41","980"
31/10/2021 11:24:51,"457","20.4","41","980"
31/10/2021 11:29:51,"477","20.4","41","980"
31/10/2021 11:34:51,"471","20.4","41","979"
31/10/2021 11:39:51,"448","20.4","41","979"
31/10/2021 11:44:51,"468","20.4","41","979"
31/10/2021 11:49:51,"482","20.4","41","979"
31/10/2021 11:54:51,"460","20.4","41","979"
31/10/2021 11:59:51,"460","20.4","41","979"
31/10/2021 12:04:51,"461","20.4","41","979"
31/10/2021 12:09:51,"471","20.4","41","979"
31/10/2021 12:14:51,"466","20.4","41","979"
31/10/2021 12:19:51,"471","20.4","41","978"
31/10/2021 12:24:51,"470","20.4","41","979"
31/10/2021 12:29:51,"483","20.4","42","978"
31/10/2021 12:34:51,"464","20.4","42","978"
31/10/2021 12:39:51,"461","20.3","42","978"
31/10/2021 12:44:51,"466","20.4","42","978"
31/10/2021 12:49:51,"460","20.4","42","978"
31/10/2021 12:54:51,"475","20.4","42","978"
31/10/2021 12:59:51,"471","20.4","42","978"
31/10/2021 13:04:51,"473","20.4","42","978"
31/10/2021 13:09:51,"484","20.4","42","978"
31/10/2021 13:14:51,"469","20.4","42","977"
31/10/2021 13:19:51,"465","20.4","42","977"
31/10/2021 13:24:51,"472","20.4","42","977"
31/10/2021 13:29:51,"469","20.4","42","977"
